Date,GUNKUL,BANPU,RPC,SCB,SCC,BBL,BCH,PSL,HMPRO,LH,ERW,GFPT,CPN,RATCH,CPALL,TCAP,DEMCO,AKR,CKP,SCG,AI,EASTW,BTS,SUSCO,THAI,AAV,ADVANC,WHA,DELTA,TOP,SOLAR,BJC,KCE,SAWAD,PTTEP,BDMS,EA,AMATA,BEM,BAFS,TCC,CIMBT,PTT,SIRI,BEC,KTC,TVO,CBG,SUPER,AOT,KTB,PRIME,PTTGC,HANA,MBK,TAE,AEONTS,MTC,IRPC,SGP,TMB,TTW,IVL,ABPIF,STEC,CENTEL,THANI,MINT,TISCO,KBANK,PTG,BH,CHG,LHFG,BEAUTY,JMT,7UP,GLOBAL,ANAN,STA,AP,TASCO,TRUE,INTUCH,MAJOR,BAY,SPCG,SPALI,LANNA,MEGA,TU,CK,CPF,BCP,EGCO,KKP,TSE,JAS,ESSO,MDX
2014-12-31,-0.043105499212898586,-0.09909784478824482,-0.03448272672759719,-0.036458333333333336,-0.029787234042553193,-0.03731343283582089,-0.11666668785942916,-0.2539648478469576,-0.09039553217801724,-0.08040203076083755,-0.06451616314521769,-0.08955229404217366,-0.041884816753926704,-0.044715447154471545,-0.07954545454545454,-0.05185185185185185,-0.2685714176722934,-0.08759124405160874,-0.09183684772486565,-0.0157480167140813,-0.14215752043521473,0.009345830210495534,-0.05940597611961833,-0.1369863304507548,-0.08227849209123342,-0.05652168639891392,0.0375,-0.1496592616790609,-0.026936026936026935,-0.011627906976744186,-0.15032862396944063,-0.07135411022404013,-0.1625,0.10958977463675566,-0.18571428571428572,-0.06417116117544078,-0.08301889671469621,0.012903213500976448,0.09497054822509705,-0.10638297584525641,-0.10294113865910615,-0.07842972718001966,-0.15104174013766705,-0.13402067113599075,-0.06103286384976526,0.003846168518066543,-0.02262443399861825,-0.037037037037037035,-0.16582867519222466,0.014760133317333056,-0.05000003178914373,-0.12360344462033901,-0.1875,-0.08536585365853659,-0.07096776654643397,-0.1628959312629539,0.009345794392523364,-0.016393427245240417,-0.10119045380494422,-0.07619049435570127,-0.07547274690444548,-0.050420121599088936,-0.1111111111111111,-0.005494526224051414,-0.16036038785367385,-0.1056338028169014,-0.07182478932285052,-0.11643737188750607,-0.04371584699453552,-0.08064516129032258,-0.056910552716285666,-0.02054794520547945,-0.08163269526359616,0.020618721005985163,0.0,-0.09340684438189811,-0.10451187666047057,-0.15447210243196746,-0.1746031986312503,-0.044781810114701524,-0.10447758644666502,-0.02661592684019623,-0.09016033474327802,0.03986710963455149,0.0380952380952381,-0.06878306878306878,-0.06956521739130435,-0.1094339478690668,-0.06451606948963502,0.0,0.03204675864057948,-0.10270271644935952,-0.02654867256637168,-0.12413793103448276,-0.058997050147492625,-0.036585365853658534,-0.11235941466229084,-0.08860763008253315,-0.14018691838677877,-0.14159295172239078
2015-01-31,0.0720736471347436,-0.036000638375455675,0.04464281437804522,-0.02702702702702703,0.07017543859649122,-0.007751937984496124,0.09433962490488758,-0.03546132003018898,0.018634183980295867,0.02732240551067438,0.03879317033517831,-0.1311475256058959,-0.00546448087431694,0.03404255319148936,0.030864197530864196,0.046875,0.21093748195562523,0.23199996948242188,-0.005618627713988275,-0.008000030517577982,0.30285446166992214,0.027777794947839756,0.04736840097527755,-0.015873000855468576,0.055172426947232074,0.24423960956486912,0.012048192771084338,0.2079997579930722,0.01384083044982699,0.18235294117647058,0.28461570646078105,0.06388891244255261,0.39552238805970147,0.3477386757396244,-0.008771929824561403,0.07999997820172991,0.04938274899652251,0.07006365867254742,-0.0357129155941549,0.00793646228316602,0.02732237767417222,0.08510444563280756,0.08588966818451084,0.07142857649699376,0.025,-0.03831417568522229,0.027777794947839756,0.05384615384615385,0.21561784609659732,0.12727272727272726,0.0,0.018691080199371223,0.07692307692307693,0.08,0.006944471119363338,0.043243201445976445,0.018518518518518517,0.5,0.1258278532585741,0.2680412817107779,0.06802820383578126,0.07964598259637205,0.05,0.01104966029700052,0.11587986486475407,0.09448818897637795,0.21428574279558815,0.12402873429365865,0.06857142857142857,-0.021929824561403508,0.0,0.12237762237762238,0.07222222148636251,0.010098507104447584,0.11940301694166887,-0.04242407178430545,0.26249996926635505,0.0673082391156491,0.19230774521122512,0.07031369733171006,0.05833331743876139,0.24999998137354862,0.22521948854766718,0.06070287539936102,-0.009174311926605505,0.6193181818181818,0.037383177570093455,0.04661018490209088,0.0,0.035502981953434286,0.0018132781729707712,0.18473897397357641,-0.07272727272727272,0.07086614173228346,0.0438871473354232,0.0189873417721519,-0.03797542401331235,0.13888889256818815,0.11956526133423807,0.13402064085538887
2015-02-28,0.2443693946389591,0.23443680602918002,0.04273510543552606,-0.05277777777777778,0.08196721311475409,-0.0390625,-0.017241335841241472,0.26469884999741644,0.04268230655329014,0.10638298304062632,-0.04149383381315483,-0.10691822956296895,-0.02197802197802198,0.01646090534979424,-0.023952095808383235,0.05970149253731343,-0.09032255603421119,-0.02597400184666031,-0.016948234914274718,-0.008064470231593662,0.017546639663908195,-0.018018086132080967,-0.035175822563283,0.09139782568666634,-0.11764706982323314,-0.009259294417005213,-0.07936507936507936,0.06176398945742422,-0.08191126279863481,0.029850746268656716,-0.023948899679609236,-0.06005224013085338,0.13368983957219252,0.20610550688236232,0.008849557522123894,0.12698410936353793,0.16666666666666666,0.0952381222696814,0.16401910955807847,0.05511809604551819,0.11702122870156417,-0.04411708535062253,-0.03672324846673981,0.0833333885228207,-0.07317073170731707,0.38645413179961235,0.03603600043095768,0.0072992700729927005,0.1295337440433182,0.003225818757088068,0.004385981790173752,-0.045879493712652486,-0.004464285714285714,-0.006172839506172839,0.0,0.08808288171232476,-0.02727272727272727,0.06666670905219184,0.2529412086447211,-0.10569107077852788,-0.03821709940848074,0.024590179952874568,0.23809523809523808,0.0,-0.04615387549767114,-0.09352517985611511,0.6870587585624145,-0.0344808506342993,-0.0053475935828877,-0.03139013452914798,0.26724132119404614,-0.03115264797507788,-0.005181342349755987,-0.004996186556736356,0.1400000254313151,0.22151904728389782,-0.10891090628096028,0.054053484435578364,0.12365585919101373,0.00730277370735589,0.07086618785206619,0.17499995231628418,0.09558921185747626,-0.05421686746987952,0.1111111111111111,-0.0912280701754386,0.036036036036036036,-0.03643730761455222,0.17241378743356547,0.051428549630301336,0.004524904060796952,-0.06779661016949153,-0.03529410268746156,0.014705882352941176,-0.05105105105105105,-0.018633540372670808,0.03289542553629502,0.09146341676161712,0.20388343581628474,0.02727274461226046
2015-03-31,-0.10859075452159804,-0.01680409278644013,-0.09016394403729805,0.0469208211143695,-0.03409090909090909,-0.016260162601626018,-0.05847953085917132,-0.16278556850400008,-0.05847956695233437,-0.0528845439648461,0.021645001538883595,-0.21126760847155612,-0.02247191011235955,-0.004048582995951417,-0.006134969325153374,-0.007042253521126761,-0.021276608696346056,-0.18666664759318033,-0.04022857778824415,-0.008130112188539226,-0.27155154107170787,0.009174347244904797,-0.052083331263727696,-0.16748764480845885,-0.177777749520761,-0.06542054408814162,0.03879310344827586,-0.12275715467360684,0.13011152416356878,0.004830917874396135,-0.15950995830996387,-0.08331068648566127,0.0,0.0,-0.05701754385964912,-0.05164312270054786,-0.15126050420168066,-0.12499996112740477,-0.15909060252208373,-0.08208951187388609,-0.047619004368509764,-0.06154142793880903,-0.05865102901743016,-0.06666666259113516,-0.1368421052631579,0.0574712656277899,-0.06521739130434782,0.08695652173913043,-0.10550459267444702,-0.09324757501476377,0.0,-0.11538145821386346,-0.04932735426008968,0.06832298136645963,-0.02758618058829472,-0.1952380314435519,-0.04672897196261682,-0.04166672461562456,0.004694830951162683,0.045454545454545456,-0.006622628040511346,-0.08,-0.04230770697960487,-0.049180309073872566,-0.14112903659971424,0.047619047619047616,-0.42119946032650296,-0.014400517926615185,-0.016129032258064516,0.06018518518518518,0.2925170235733376,-0.04180064308681672,0.0,-0.10552963457138123,0.005847975394087777,0.015543678583098401,-0.1777777453999452,-0.09645823106449088,-0.10526311886877794,-0.1376862339800944,0.04411760374749131,0.1329787288007829,-0.1610716794758307,-0.012738853503184714,0.06666666666666667,-0.35135135135135137,-0.043478260869565216,-0.0882352328335814,-0.0955882466375617,0.005434803453420628,-0.10360365159305704,-0.10545453158291891,-0.10975612687279743,-0.057971014492753624,-0.060126582278481014,-0.012658227848101266,-0.19108265751761283,-0.3631284993588004,-0.056451599258041496,-0.15929204958870066
2015-04-30,0.0416669616799045,0.0,0.04504500150622567,-0.10364145658263306,0.047058823529411764,0.005509641873278237,0.05590059609974485,-0.05555609011825612,-0.05258738047432296,-0.040609193574965674,-0.02966098998066082,0.03571433741219278,-0.034482758620689655,-0.024390243902439025,0.018518518518518517,-0.03546099290780142,-0.03623188355719685,-0.06557380413054316,0.03415856098285524,0.016393427245240705,0.071004000530265,0.0,0.016483473872783205,0.0355029235195547,0.16216208785591169,-0.04799995422363281,0.0,0.257859996676386,0.08552631578947369,0.09615384615384616,0.20002675999036698,0.013818481768430601,-0.02830188679245283,0.08455885289016304,0.08372093023255814,-0.00495051374716754,0.04950495049504951,0.08695649598503122,0.027028327648713355,0.13821136446369178,0.09000003337860085,-0.005461687186696668,0.0996885020265434,0.03846150067330284,-0.018292682926829267,0.14130437148766667,0.013953452886537064,0.08,0.10769232462143716,0.021276541059871926,-0.12663754003662275,0.09782270370053166,0.2028301886792453,0.011627906976744186,-0.021276608696346056,0.08875737933692537,-0.014705882352941176,0.03804352051369046,0.06074760264002841,0.06086954863175102,-0.13333159524650634,-0.017391287762185646,0.014056240435010312,0.0,-0.042253504730851606,-0.015151515151515152,0.0,0.03635202064607553,-0.01092896174863388,-0.08733624454148471,0.12631576939633019,0.08389261744966443,0.0,0.056554760233322794,-0.02906976615241445,-0.016313547291103653,-0.13513516561230884,0.054053766764855675,-0.05882353691156271,0.09243773453334798,0.028169054758972457,0.42723008016058245,-0.016004456721664003,-0.012903225806451613,0.046875,-0.041666666666666664,-0.01818181818181818,-0.07834104622903125,0.04065040587370328,-0.05405405405405406,0.030150773516147433,0.012195090748312412,0.00913245508781773,0.08461538461538462,0.013468013468013467,-0.05128205128205128,0.06299171995283713,-0.03508768701010224,0.05982904450227548,0.04210522300318668
2015-05-31,-0.09090940869572817,-0.10256590890195903,-0.02586204504569794,0.003125,0.0,-0.0027397260273972603,-0.17058821285472206,-0.19636578880679295,-0.0699300689973355,-0.0264550269889837,-0.043668081353001514,0.0948275337604806,0.047619047619047616,-0.03333333333333333,0.10303030303030303,0.0,-0.02255640499493024,-0.17982454902027206,-0.09090907777308085,0.0,-0.05944671287990229,0.045454545454545456,0.01081085205078125,-0.04000002997262137,0.0697674882805253,-0.012605129565465131,-0.024896265560165973,-0.06999856215568857,0.00909090909090909,-0.07894736842105263,-0.049382784366241064,-0.05511826289922731,0.019417475728155338,-0.035714887961602895,-0.06866952789699571,-0.03482590794300615,-0.09811322194225383,-0.03428573608398437,-0.015791078893130132,-0.0625,-0.027523018055394703,-0.07142902176380098,0.0,-0.021164001140624767,-0.06832298136645963,-0.09761901128859747,0.03211012786410718,0.0,-0.10185186105009914,0.02777781825006851,-0.08999996185302735,-0.009897784413472497,0.027450980392156862,-0.034482758620689655,0.13043479462727525,-0.04891306073149528,-0.05472636815920398,-0.04188487583410301,-0.09251103079800904,-0.09016388893383666,-0.030769590213093362,-0.008849591131132989,0.039603960396039604,0.00574714848632679,0.09313723794408384,0.11538461538461539,-0.060240974670606545,-0.07692307692307693,-0.011049723756906077,-0.05980861244019139,0.11214951688373453,0.05572755417956656,-0.06770833236320585,-0.12087913311531166,-0.027544968311745268,-0.04787232207733812,-0.332031220168573,-0.09743589562130629,0.01136362558800321,0.030775982238481787,-0.034246574447669084,0.17763156862800472,-0.07317098315601957,0.00980392156862745,0.0,-0.08695652173913043,-0.018518518518518517,-0.1,-0.03125004423782177,0.08571428571428572,-0.009756134777534299,0.054216883620555274,0.10407236187149735,-0.07092198581560284,0.0,-0.04054054054054054,-0.0740739586912262,-0.009090943769975142,0.016129094281629897,-0.10101010490225223
2015-06-30,0.1000003845219655,-0.02857208547364237,-0.017699098239742965,-0.003115264797507788,-0.0299625468164794,-0.01098901098901099,0.0,0.09580828748653697,0.015037579428341673,-0.010869503246587323,-0.027397233430072283,-0.03149603342816233,0.07386363636363637,-0.008620689655172414,0.005494505494505495,-0.022058823529411766,0.11538461538461539,-0.005347588469389181,-0.006666660308837891,-0.0403225818856326,0.0,0.017391287762185646,0.0695186729423534,0.035714323727453215,-0.05072462315870901,-0.07659567474185316,0.01702127659574468,0.06451554001545785,0.10810810810810811,0.05238095238095238,0.025974063773565623,0.05833350432653022,0.047619047619047616,-0.018517268486927693,0.013824884792626729,0.0051546589400037575,-0.01255226953342486,-0.10059170696081832,0.03743398364460678,-0.01904761904761905,-0.037735815105931665,-0.00592075267471664,0.025495794485287642,-0.05405406624492354,0.013333333333333334,0.026385223212119908,0.0,0.06172839506172839,-0.030927866092331894,0.0371621745707255,-0.03846157876898886,-0.05999962934776598,0.061068702290076333,-0.05357142857142857,0.012820500280417035,0.02285712105887277,-0.010526315789473684,0.04918041330057835,0.07766994673543616,0.009008957149438354,-0.023809888373625156,0.017857126131349394,0.0380952380952381,0.011428615025111607,0.058296017438812325,0.06206896551724138,-0.08974355912811978,0.0,0.05027932960893855,-0.005089058524173028,0.31932775735703645,0.08211143695014662,0.03910617538763678,0.1500000037252901,-0.01477831123772482,-0.1396648074456924,-0.05263159729290361,-0.005682619348466512,0.011235944521335181,-0.03731557760134664,0.021276541059871926,0.2569832670112326,0.0,0.006472491909385114,-0.03731343283582089,-0.08163265306122448,0.0,0.05555555555555555,-0.03225803474481751,-0.010526355944181743,0.04433505220216092,0.02857142857142857,-0.012295050891423485,0.05343511450381679,0.016611295681063124,0.007042253521126761,0.09600020700075926,0.0,0.01587300025476756,-0.02808988884443191
2015-07-31,-0.23723656977396207,-0.03529485395323338,-0.05405410920322552,-0.0625,0.003861003861003861,-0.08888888888888889,-0.035460991948418806,-0.09289611620026972,-0.08888887476038036,-0.13186815778006428,-0.09389678692364849,-0.20325202936851652,-0.026455026455026454,-0.06521739130434782,0.04371584699453552,-0.08270676691729323,-0.17931037113584322,-0.026881758677971553,-0.1476510249678652,0.008403393670198744,0.0,-0.01709400107056042,-0.010000038146972656,-0.1034483136612886,-0.030534393935621733,0.12903224034349808,0.03347280334728033,-0.05555550404536735,-0.14905149051490515,-0.11764705882352941,-0.20253163105286678,-0.07571132746570312,-0.03636363636363636,-0.08805255378247154,-0.16363636363636364,0.015384576259515224,-0.08898306557310949,-0.08552632941103384,-0.06700990810432991,-0.03689323351221163,-0.07843135765358734,0.0059560167769795985,-0.11878455949678875,-0.045714310237339566,-0.05263157894736842,-0.19023139423158958,0.07555558946397553,-0.13372093023255813,-0.26063830360615076,-0.032573289092786735,-0.02857142857142857,-0.09574456041985167,-0.11870503597122302,-0.20125786163522014,-0.1075949233381668,-0.0558658697003811,-0.061170212765957445,-0.015625058983760716,-0.06306310950447082,-0.08928571580624096,-0.05691135577596259,0.008771963580347817,-0.07339449541284404,0.0056496310627552155,-0.03389835302872814,-0.06493506493506493,-0.0915492708334562,-0.025,-0.09042553191489362,-0.11253196930946291,-0.08280256092536285,0.08943089430894309,0.016129016752173694,-0.06521739271277502,0.03499996662139915,-0.03896100276999058,-0.24074073120181727,-0.08000017348542135,-0.11666662472265639,-0.0542651485769154,-0.187499991721577,0.07555558946397553,-0.06139874558050536,0.04501607717041801,-0.03875968992248062,-0.06666666666666667,-0.0905660233407649,-0.09999997992264598,-0.07499996821085612,-0.0744680678374947,-0.1132076150711486,-0.046296296296296294,-0.15352700018147525,-0.043478260869565216,0.006535947712418301,-0.13286713286713286,-0.12408849928673357,-0.08256877523190473,-0.17187498253770211,-0.24855488015565713
2015-08-31,-0.027458068878899407,-0.14227587821004364,-0.1523809275118931,-0.04,-0.07307692307692308,0.012195121951219513,-0.06617651080590094,-0.1325301633965785,0.17886177033739506,0.01898735361476642,-0.03626939644829192,-0.12244895774590303,-0.02717391304347826,-0.009302325581395349,0.02617801047120419,-0.040983606557377046,0.0,-0.01657457035258289,-0.015748016714081645,-0.07499996821085612,0.0,-0.017391287762185646,-0.02525252622556306,-0.06410250532086098,-0.19685039665718362,-0.10612244302160997,-0.06882591093117409,-0.0802147365958623,0.01910828025477707,0.041025641025641026,-0.03968253848113595,-0.09698637111073004,-0.018867924528301886,0.02069173470966049,-0.125,-0.02525252622556306,-0.07441862239394077,-0.18705032367981614,-0.03315011749358209,0.048387129026447546,-0.11702129211076079,-0.11834249873384443,-0.15047019731850683,-0.05988018395350124,-0.0625,0.08888886466858902,0.13636360053815622,0.04697986577181208,0.3021582456165929,-0.0841750820127781,0.06470590479233686,-0.04705888310513851,-0.05714285714285714,-0.2047244094488189,0.049645375200491546,-0.07100591757714816,-0.04815864022662889,-0.12169308378215737,-0.08653843949532268,0.04901960875977925,0.017241664126026825,-0.034782575524371605,-0.16831683168316833,0.0,0.09649126476124746,-0.0625,-0.054263616260458426,-0.1282051282051282,-0.10526315789473684,0.025936599423631124,-0.06249997516473069,0.1044776119402985,0.0,-0.06976744347227268,0.06763290310104238,-0.06756756669679105,-0.08943090455232164,0.30434875776257764,-0.05031449134334383,-0.057378899826638005,-0.08547008686342951,0.0433883968577616,-0.0934603391374854,-0.052307692307692305,0.016129032258064516,-0.015873015873015872,-0.01244818006890356,-0.029239765429585653,-0.0360360863475598,0.028735632813895056,-0.07978723728046974,0.02912621359223301,-0.05392158833525393,0.022727272727272728,0.032467532467532464,0.056451612903225805,-0.041665797431414,0.039999961853027344,-0.04716980962322129,-0.030769201425405786
2015-09-30,-0.019608211443720373,-0.0236929778028307,0.0,-0.05555555555555555,-0.03734439834024896,-0.03313253012048193,0.0787401586628735,0.020833347130704803,-0.06896551724137931,0.0,0.0,0.13953485535311763,-0.0111731843575419,-0.004694835680751174,-0.030612244897959183,0.07692307692307693,0.0,0.03370790053551748,-0.007999992370605469,0.018018000215479,0.0,0.0,0.010362734240704245,0.07534247358289553,0.00980395915094935,-0.018264822286714992,-0.008695652173913044,0.010466030344016474,0.121875,0.024630541871921183,0.008264415259734228,0.08236471254971633,0.0625,0.0,-0.12111801242236025,-0.031088005069396858,0.0904523205484423,0.08849557372750519,0.02285865791347324,-0.028846153846153848,0.036144616382703054,0.08080379793422494,-0.10332107398506707,0.0891719624316114,-0.044444444444444446,0.10787174475915613,0.045454545454545456,0.0,-0.13812155132783346,0.025735251321925934,-0.06077350045781635,-0.012345400190935262,-0.0735930735930736,0.1188118811881188,-0.05405406624492365,-0.01910833732279483,0.13690476190476192,-0.05421690069412562,-0.0052631529414422,0.018691571292548694,0.025424031206001257,-0.027027043281519322,0.07142857142857142,-0.067415668933983,-0.024000015258789063,0.1037037037037037,0.03278690652040322,0.12745098039215685,-0.058823529411764705,-0.014044943820224719,0.08148150973849827,-0.009009009009009009,0.1534391974906253,-0.012499987892806711,0.022624412422276623,0.0869565067159056,0.1160714238197828,0.09523764149760335,0.192052956082508,-0.01739063303105718,0.03738323171353976,0.18811881188118812,-0.01030908082468655,-0.05194805194805195,0.023809523809523808,-0.024193548387096774,0.008403393670198744,0.11445780571494492,-0.009345741082053159,0.016759840826958187,0.07514457813525682,0.02830188679245283,0.07772021032620802,0.014814814814814815,-0.0440251572327044,-0.06870229007633588,-0.060868989010573735,0.05769234648823175,0.01980196056547408,0.11904761544340785
